service,API,endpoint,parsing
course,Returns events list for the session,GET | /course/v1/sessions/{session_id}/events,data:items:0:enrolled
course,Returns events list for the session,GET | /course/v1/sessions/{session_id}/events,data:count
course,Returns events list for the session,GET | /course/v1/sessions/{session_id}/events,data:has_more_data
course,Returns events list for the session,GET | /course/v1/sessions/{session_id}/events,data:current_page
course,Returns events list for the session,GET | /course/v1/sessions/{session_id}/events,data:current_page_size
course,Returns events list for the session,GET | /course/v1/sessions/{session_id}/events,data:total_page_count
course,Returns events list for the session,GET | /course/v1/sessions/{session_id}/events,data:total_count
course,Returns events list for the session,GET | /course/v1/sessions/{session_id}/events,version
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:email
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:username
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:first_name
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:last_name
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:completion_date
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:enrollment_date
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:evaluation_status
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:evaluation
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:evaluation_date
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:message
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:attachment
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:status
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:status_id
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:user_id
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:user_status
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:user_status_id
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:enrollment_fields:0:id
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:enrollment_fields:0:name
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:enrollment_fields:0:value
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:enrollment_fields:0:option_id
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:external_calendar_rsvp:awaiting
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:external_calendar_rsvp:no
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:external_calendar_rsvp:maybe
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:external_calendar_rsvp:yes
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:branches:0:id
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:branches:0:name
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:count
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:has_more_data
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:current_page
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:current_page_size
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:total_page_count
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,data:items:0:total_count
course,Returns enrollments associated to the given session,GET | /course/v1/sessions/{session_id}/enrollments,version
course,Returns list of mappable fields for the data importer,GET | /course/v1/sessions/importer_fields,version
course,All the RSVP of a user for a given session,GET | /course/v1/sessions/{session_id}/rsvp/{user_id},data:items:0:id
course,All the RSVP of a user for a given session,GET | /course/v1/sessions/{session_id}/rsvp/{user_id},data:items:0:name
course,All the RSVP of a user for a given session,GET | /course/v1/sessions/{session_id}/rsvp/{user_id},data:items:0:date
course,All the RSVP of a user for a given session,GET | /course/v1/sessions/{session_id}/rsvp/{user_id},data:items:0:time
course,All the RSVP of a user for a given session,GET | /course/v1/sessions/{session_id}/rsvp/{user_id},data:items:0:break
course,All the RSVP of a user for a given session,GET | /course/v1/sessions/{session_id}/rsvp/{user_id},data:items:0:duration
course,All the RSVP of a user for a given session,GET | /course/v1/sessions/{session_id}/rsvp/{user_id},data:items:0:venue
course,All the RSVP of a user for a given session,GET | /course/v1/sessions/{session_id}/rsvp/{user_id},data:items:0:webinar_tool
course,All the RSVP of a user for a given session,GET | /course/v1/sessions/{session_id}/rsvp/{user_id},data:items:0:user_rsvp
course,All the RSVP of a user for a given session,GET | /course/v1/sessions/{session_id}/rsvp/{user_id},data:count
course,All the RSVP of a user for a given session,GET | /course/v1/sessions/{session_id}/rsvp/{user_id},data:has_more_data
course,All the RSVP of a user for a given session,GET | /course/v1/sessions/{session_id}/rsvp/{user_id},data:current_page
course,All the RSVP of a user for a given session,GET | /course/v1/sessions/{session_id}/rsvp/{user_id},data:current_page_size
course,All the RSVP of a user for a given session,GET | /course/v1/sessions/{session_id}/rsvp/{user_id},data:total_page_count
course,All the RSVP of a user for a given session,GET | /course/v1/sessions/{session_id}/rsvp/{user_id},data:total_count
course,All the RSVP of a user for a given session,GET | /course/v1/sessions/{session_id}/rsvp/{user_id},version
course,Return ilt sessions,GET | /course/v1/sessions/ilt,version
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:id
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:url
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:filename
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:original_filename
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:created_on
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:filesize
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:height
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:width
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:built_in
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:created_by:id
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:created_by:firstname
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:created_by:lastname
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:created_by:username
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:multidomain:id
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:multidomain:name
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:used_by_count
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},data:actions:0
course,View a Course Thumbnail.,GET | /course/v1/thumbnails/{id},version
course,Returns courses thumbnails,GET | /course/v1/thumbnails,data:items:0:id
course,Returns courses thumbnails,GET | /course/v1/thumbnails,data:items:0:url
course,Returns courses thumbnails,GET | /course/v1/thumbnails,data:items:0:filename
course,Returns courses thumbnails,GET | /course/v1/thumbnails,data:items:0:created_on
course,Returns courses thumbnails,GET | /course/v1/thumbnails,data:items:0:created_by
course,Returns courses thumbnails,GET | /course/v1/thumbnails,data:items:0:mutlidomain_id
course,Returns courses thumbnails,GET | /course/v1/thumbnails,data:items:0:actions:0
course,Returns courses thumbnails,GET | /course/v1/thumbnails,data:count
course,Returns courses thumbnails,GET | /course/v1/thumbnails,data:has_more_data
course,Returns courses thumbnails,GET | /course/v1/thumbnails,data:current_page
course,Returns courses thumbnails,GET | /course/v1/thumbnails,data:current_page_size
course,Returns courses thumbnails,GET | /course/v1/thumbnails,data:total_page_count
course,Returns courses thumbnails,GET | /course/v1/thumbnails,data:total_count
course,Returns courses thumbnails,GET | /course/v1/thumbnails,data:sort:0:sort_attr
course,Returns courses thumbnails,GET | /course/v1/thumbnails,data:sort:0:sort_dir
course,Returns courses thumbnails,GET | /course/v1/thumbnails,version
course,Returns courses thumbnails,GET | /course/v1/thumbnails,_links:self:href
course,Returns courses thumbnails,GET | /course/v1/thumbnails,_links:goto:href
course,Returns courses thumbnails,GET | /course/v1/thumbnails,_links:first:href
course,Returns courses thumbnails,GET | /course/v1/thumbnails,_links:last:href
course,Returns courses thumbnails,GET | /course/v1/thumbnails,extra_data:current_thumbnail_id
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,data:items:0:id
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,data:items:0:code
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,data:items:0:name
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,data:items:0:type
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,data:count
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,data:has_more_data
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,data:cursor
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,data:current_page
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,data:current_page_size
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,data:total_page_count
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,data:total_count
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,data:sort:0:sort_attr
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,data:sort:0:sort_dir
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,version
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,_links:self:href
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,_links:next:href
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,_links:prev:href
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,_links:goto:href
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,_links:first:href
course,View A Thumbnail Usage In Courses and Learning Plans,GET | /course/v1/thumbnails/{id}/usage,_links:last:href
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:id
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:name
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:platform
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:description
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:creationDate
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:authorId
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:lastEditBy
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:lastEditByDate
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:status
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:sql
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:json
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:deleted
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:relatedReports:0:report_data:idReport
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:relatedReports:0:report_data:title
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:lastEditByDetails:firstname
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:lastEditByDetails:lastname
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:lastEditByDetails:username
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:lastEditByDetails:avatar
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},data:lastEditByDetails:timezone
analytics,Get query builder v2 details,GET | /analytics/v1/custom-report-types/{id},success
analytics,Get query builder v2 available in the platform,GET | /analytics/v1/custom-report-types/active,data:0:id
analytics,Get query builder v2 available in the platform,GET | /analytics/v1/custom-report-types/active,data:0:name
analytics,Get query builder v2 available in the platform,GET | /analytics/v1/custom-report-types/active,data:0:description
analytics,Get query builder v2 available in the platform,GET | /analytics/v1/custom-report-types/active,success
analytics,Get the preview of a query builder v2,GET | /analytics/v1/custom-report-types/{id_custom_report_types}/preview/{query_execution_id},data:queryStatus
analytics,Get the preview of a query builder v2,GET | /analytics/v1/custom-report-types/{id_custom_report_types}/preview/{query_execution_id},data:result:0
analytics,Get the preview of a query builder v2,GET | /analytics/v1/custom-report-types/{id_custom_report_types}/preview/{query_execution_id},success
analytics,Get query builder v2 list,GET | /analytics/v1/custom-report-types,data:0:id
analytics,Get query builder v2 list,GET | /analytics/v1/custom-report-types,data:0:name
analytics,Get query builder v2 list,GET | /analytics/v1/custom-report-types,data:0:description
analytics,Get query builder v2 list,GET | /analytics/v1/custom-report-types,data:0:authorId
analytics,Get query builder v2 list,GET | /analytics/v1/custom-report-types,data:0:creationDate
analytics,Get query builder v2 list,GET | /analytics/v1/custom-report-types,data:0:status
analytics,Get query builder v2 list,GET | /analytics/v1/custom-report-types,data:0:createdBy:firstname
analytics,Get query builder v2 list,GET | /analytics/v1/custom-report-types,data:0:createdBy:lastname
analytics,Get query builder v2 list,GET | /analytics/v1/custom-report-types,data:0:createdBy:username
analytics,Get query builder v2 list,GET | /analytics/v1/custom-report-types,success
analytics,Get the username list of the users able to see the query builder v2 section,GET | /analytics/v1/query-builder/admins,data:0
analytics,Get the username list of the users able to see the query builder v2 section,GET | /analytics/v1/query-builder/admins,success
analytics,Get report info,GET | /analytics/v1/reports/{id_report},success
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:lastEdit
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:loginRequired
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:creationDate
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:idReport
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:isReportDownloadPermissionLink
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:isCustomColumnSortingEnabled
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:deleted
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:platform
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:timezone
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:description
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:standard
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:author
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:typeDescription
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:title
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:conditions
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:type
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:vILTUpdated
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:lastEditBy:firstname
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:lastEditBy:lastname
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:lastEditBy:username
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:lastEditBy:avatar
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:lastEditBy:timezone
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:completionDate:days
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:completionDate:from
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:completionDate:to
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:completionDate:any
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:completionDate:type
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:completionDate:operator
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:surveyCompletionDate:days
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:surveyCompletionDate:from
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:surveyCompletionDate:to
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:surveyCompletionDate:any
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:surveyCompletionDate:type
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:surveyCompletionDate:operator
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:courseExpirationDate:days
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:courseExpirationDate:from
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:courseExpirationDate:to
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:courseExpirationDate:any
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:courseExpirationDate:type
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:courseExpirationDate:operator
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:enrollmentDate:days
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:enrollmentDate:from
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:enrollmentDate:to
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:enrollmentDate:any
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:enrollmentDate:type
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:enrollmentDate:operator
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:archivingDate:days
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:archivingDate:from
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:archivingDate:to
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:archivingDate:any
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:archivingDate:type
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:archivingDate:operator
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:visibility:groups:0
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:visibility:type
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:visibility:branches:0
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:visibility:users:0
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:planning:active
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:planning:option:every
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:planning:option:recipients:0
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:planning:option:timeFrame
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:planning:option:isPaused
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:planning:option:scheduleFrom
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:planning:option:startHour
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:learningPlans:all
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:learningPlans:entitiesLimit
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:learningPlans:learningPlans:0
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:fields:0
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:sortingOptions:orderBy
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:sortingOptions:selector
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:sortingOptions:selectedField
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:courses:all
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:courses:categories:0
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:courses:instructors:0
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:courses:courses:0
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:courses:courseType
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:courses:entitiesLimits:coursesLimit
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:courses:entitiesLimits:lpLimit
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:courses:entitiesLimits:usersLimit
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:courses:entitiesLimits:groupsLimit
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:courses:entitiesLimits:branchesLimit
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:users:all
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:users:hideExpiredUsers
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:users:hideDeactivated
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:users:isUserAddFields
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:users:groups:0
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:users:branches:0
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:users:showOnlyLearners
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:users:users:0
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:users:entitiesLimits:coursesLimit
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:users:entitiesLimits:lpLimit
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:users:entitiesLimits:usersLimit
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:users:entitiesLimits:groupsLimit
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:users:entitiesLimits:branchesLimit
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:enrollment:completed
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:enrollment:inProgress
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:enrollment:notStarted
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:enrollment:waitingList
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:enrollment:suspended
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:enrollment:enrollmentsToConfirm
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:enrollment:subscribed
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:enrollment:overbooking
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:enrollment:enrollmentTypes
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:sessions:all
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:sessions:sessions:0
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:sessions:entitiesLimits
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:sessionAttendanceType:blended
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:sessionAttendanceType:flexible
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:sessionAttendanceType:fullOnline
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:sessionAttendanceType:fullOnsite
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:surveys:all
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:surveys:surveys:0
analytics,Get report info,GET | /analytics/v1/reports/{id_report},data:surveys:entitiesLimits
analytics,Get information about last refresh,GET | /analytics/v1/reports/last-refresh-date,success
analytics,Get information about last refresh,GET | /analytics/v1/reports/last-refresh-date,data:0:refreshStatus
analytics,Get information about last refresh,GET | /analytics/v1/reports/last-refresh-date,data:0:refreshDate
analytics,Get information about last refresh,GET | /analytics/v1/reports/last-refresh-date,data:0:lastRefreshStartDate
analytics,Get information about last refresh,GET | /analytics/v1/reports/last-refresh-date,data:0:isRefreshNeeded
analytics,Get information about last refresh,GET | /analytics/v1/reports/last-refresh-date,data:0:errorCount
analytics,Get information about last refresh,GET | /analytics/v1/reports/last-refresh-date,error
analytics,Get information about last refresh,GET | /analytics/v1/reports/last-refresh-date,errorCode
analytics,Report export polling,GET | /analytics/v1/exports/polling/echo,data:0:success
analytics,Get refresh token,GET | /analytics/v1/reports/data-lake/refresh-tokens,success
analytics,Get refresh token,GET | /analytics/v1/reports/data-lake/refresh-tokens,data:monthlyRefreshTokens
analytics,Get refresh token,GET | /analytics/v1/reports/data-lake/refresh-tokens,data:dailyRefreshTokens
analytics,Get available fields,GET | /analytics/v1/reports/{id_report}/fields,success
analytics,Get refersh status,GET | /analytics/v1/reports/data-lake/refresh-status,success
analytics,Get refersh status,GET | /analytics/v1/reports/data-lake/refresh-status,data:refreshStatus
analytics,Export report as CSV,GET | /analytics/v1/reports/{report_id}/export/csv,success
analytics,Export report as CSV,GET | /analytics/v1/reports/{report_id}/export/csv,data:executionId
analytics,Get report results paginated,GET | /analytics/v1/reports/{report_id}/exports/{export_id}/results,success
analytics,Get report results paginated,GET | /analytics/v1/reports/{report_id}/exports/{export_id}/results,nextToken
analytics,Run export schedulation,GET | /analytics/v1/reports/{report_id}/export/schedulation,success
analytics,Run export schedulation,GET | /analytics/v1/reports/{report_id}/export/schedulation,data:executionId
analytics,Export report as XLSX,GET | /analytics/v1/reports/{report_id}/export/xlsx,success
analytics,Export report as XLSX,GET | /analytics/v1/reports/{report_id}/export/xlsx,data:executionId
analytics,Get export procedure status,GET | /analytics/v1/reports/{id_report}/exports/{id_export},success
analytics,Get export procedure status,GET | /analytics/v1/reports/{id_report}/exports/{id_export},data:idReport
analytics,Get export procedure status,GET | /analytics/v1/reports/{id_report}/exports/{id_export},data:idExtraction
analytics,Get export procedure status,GET | /analytics/v1/reports/{id_report}/exports/{id_export},data:status
analytics,Get export procedure status,GET | /analytics/v1/reports/{id_report}/exports/{id_export},data:dateStart
analytics,Get export procedure status,GET | /analytics/v1/reports/{id_report}/exports/{id_export},data:dateEnd
analytics,Get export procedure status,GET | /analytics/v1/reports/{id_report}/exports/{id_export},data:type
analytics,Get export procedure status,GET | /analytics/v1/reports/{id_report}/exports/{id_export},data:idUser
analytics,Get export procedure status,GET | /analytics/v1/reports/{id_report}/exports/{id_export},data:hostname
analytics,Get export procedure status,GET | /analytics/v1/reports/{id_report}/exports/{id_export},data:downloadLabel
analytics,Get export procedure status,GET | /analytics/v1/reports/{id_report}/exports/{id_export},data:downloadUrl
analytics,Get report preview,GET | /analytics/v1/reports/{id_report}/preview,success
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,success
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,data:0:description
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,data:0:creationDate
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,data:0:createdBy
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,data:0:type
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,data:0:name
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,data:0:idReport
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,data:0:standard
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,data:0:visibility
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,data:0:planning:active
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,data:0:planning:option:every
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,data:0:planning:option:recipients:0
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,data:0:planning:option:timeFrame
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,data:0:planning:option:isPaused
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,data:0:planning:option:scheduleFrom
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,data:0:planning:option:startHour
analytics,Get new reports available in the platform,GET | /analytics/v1/reports,data:0:planning:option:timezone
analytics,List of enrollments for current branch and children.,GET | /analytics/v1/dashboard/branches/users/list,data:items:0:username
